nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros10_Teste1_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,7.733333333333333,143.28296995162964,6.786915516066354,0.0,200.0
parametros10_Teste2_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,8.5,127.44454407691956,6.711929677819934,0.0,175.0
parametros10_Teste3_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,12.6,119.688467502594,9.916092420348294,0.0,162.0
parametros10_Teste4_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,8.344444444444445,144.49364399909973,6.982774219640008,0.0,200.0
parametros10_Teste5_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,5.777777777777778,102.06365776062012,5.034939650477512,0.0,140.0
parametros10_Teste6_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,10.433333333333334,144.5394480228424,8.093962084308414,0.0,200.0
parametros10_Teste7_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,7.188888888888889,115.85226082801819,5.515421701303525,0.0,163.0
parametros10_Teste8_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,5.822222222222222,124.92812442779541,4.194116985010148,0.0,174.0
parametros10_Teste9_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,6.844444444444444,135.73168683052063,5.742456135586567,0.0,182.0
parametros10_Teste10_M20_E10_G200_P1000_S10.txt,20,0.1,200,1000,0.1,10.122222222222222,138.04566383361816,6.719503582487454,0.0,190.0
parametros11_Teste1_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,10.266666666666667,45.642521381378174,7.662027581956794,0.0,124.0
parametros11_Teste2_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,7.1,51.283754110336304,6.547348912176422,0.0,135.0
parametros11_Teste3_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,10.988888888888889,47.51252508163452,6.070867491451731,0.0,126.0
parametros11_Teste4_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,9.933333333333334,39.24432730674744,8.152436581919678,0.0,106.0
parametros11_Teste5_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,10.955555555555556,40.460410594940186,8.11707543270647,0.0,104.0
parametros11_Teste6_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,8.333333333333334,44.516008615493774,5.483308003994183,0.0,120.0
parametros11_Teste7_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,8.71111111111111,53.499550342559814,5.046989079186926,0.0,137.0
parametros11_Teste8_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,7.833333333333333,72.90483236312866,6.055759425722115,0.0,191.0
parametros11_Teste9_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,11.622222222222222,48.86250948905945,7.53300556481317,0.0,133.0
parametros11_Teste10_M20_E10_G2000_P500_S10.txt,20,0.1,2000,500,0.1,9.222222222222221,57.83946752548218,7.282822678937028,0.0,156.0
parametros12_Teste1_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,7.188888888888889,96.69034314155579,5.059412448198669,0.0,128.0
parametros12_Teste2_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,9.8,102.65676641464233,9.665747082697056,0.0,135.0
parametros12_Teste3_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,7.666666666666667,96.48263740539551,6.797058187186571,0.0,133.0
parametros12_Teste4_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,6.355555555555555,147.5592122077942,4.211917249137291,0.0,205.0
